item_code,asset_code,old_code,serial_code,model,brand,entry_date,assignment_date,condition,availability_status,notes
EQ-0235,31058023,,6ED1052-1MD08-LOG-03-2020-0002,DEMO LOGO,SIEMENS,2020-07-17,2020-07-29,good,available,Inventario oficial 2026-06-09; asignación: codigo_patrimonial_existente
EQ-0234,31058024,,6ED1052-1MD08-LOG-03-2020-0001,DEMO LOGO,SIEMENS,2020-07-17,2020-07-29,good,available,Inventario oficial 2026-06-09; asignación: codigo_patrimonial_existente
EQ-0239,31058025,,6ES7512-1CK01-0AB0-S71500-03,DEMO PLC S7-1500,SIEMENS,2020-07-17,2020-07-29,good,available,Inventario oficial 2026-06-09; asignación: codigo_patrimonial_existente
EQ-0238,31058026,,6ES7512-1CK01-0AB0-S71500-03-,DEMO PLC S7-1500,SIEMENS,2020-07-17,2020-07-29,good,available,Inventario oficial 2026-06-09; asignación: codigo_patrimonial_existente
EQ-0582,31058206,,SIN/SERIE.-.,SIN/MODELO,SIEMENS,2020-07-29,2020-07-29,good,available,Inventario oficial 2026-06-09; asignación: codigo_patrimonial_existente
EQ-0582,31058207,,SIN/SERIE..,SIN/MODELO,SIEMENS,2020-07-29,2020-07-29,good,available,Inventario oficial 2026-06-09; asignación: codigo_patrimonial_existente
EQ-0581,31058208,,SIN/SERIE.-,SIN/MODELO,SIEMENS,2020-07-29,2020-07-29,good,available,Inventario oficial 2026-06-09; asignación: codigo_patrimonial_existente
EQ-0581,31058209,,SIN/SERIE.,SIN/MODELO,SIEMENS,2020-07-29,2020-07-29,good,available,Inventario oficial 2026-06-09; asignación: codigo_patrimonial_existente
EQ-0581,31058210,,SIN/SERIE,SIN/MODELO,SIEMENS,2020-07-29,2020-07-29,good,available,Inventario oficial 2026-06-09; asignación: codigo_patrimonial_existente
EQ-0581,31058211,,SIN SERIE,SIN MODELO,SIEMENS,2020-07-29,2020-07-29,good,available,Inventario oficial 2026-06-09; asignación: codigo_patrimonial_existente
EQ-0143,31443315,27877872,SINSERIE98990,S/C,S/M,1989-12-30,2020-10-07,good,available,Inventario oficial 2026-06-09; asignación: codigo_patrimonial_existente
EQ-0730,33065757,,33065757,6EP3332-6SB00-0AY0,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0730,33065758,,33065758,6EP3332-6SB00-0AY0,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0730,33065759,,33065759,6EP3332-6SB00-0AY0,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0730,33065760,,33065760,6EP3332-6SB00-0AY0,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0731,33210133,,33210133,W330UST,OPTOMA MODELO W330UST SERIEQ7C6948WAAAAB0001,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0732,33210136,,33210136,W330UST,OPTOMA MODELO W330UST SERIEQ7C6948WAAAAB0121,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0733,33210138,,33210138,W330UST,OPTOMA MODELO W330UST SERIEQ7C6948WAAAAB0302,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0734,33210139,,33210139,W330UST,OPTOMA MODELO W330UST SERIEQ7C6948WAAAAB0123,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0735,33210140,,33210140,W330UST,OPTOMA MODELO W330UST SERIEQ7C6948WAAAAB0022,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0736,33210144,,33210144,W330UST,OPTOMA MODELO W330UST SERIEQ7C6948WAAAAB0134,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0737,33210145,,33210145,W330UST,OPTOMA MODELO W330UST SERIEQ7C6948WAAAAB0042,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0738,33526714,,33526714,HV9137,TERCO,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0739,33526715,,33526715,HV9111,TERCO,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0740,33676277,,33676277,PROBOOK 440 G6,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0741,34034506,,34034506,X002810JH9,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0742,34076212,,34076212,2021,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0743,34220466,,34220466,948-II,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0744,34226766,,34226766,CR-10 MAX,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0745,34226819,,34226819,REV2,DORES DE PIZARRA,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0745,34226820,,34226820,REV2,DORES DE PIZARRA,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0746,35482210,,35482210,CHAUVIN ARNOUX DTR 8510,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0747,38042733,,38042733,C-2287-13,CUPRUM,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0748,38042744,,38042744,C-2287-17,CUPRUM,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0749,38042754,,38042754,534-24N,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0750,38042787,,38042787,POL-3,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0751,38042788,,38042788,POL-3,TRUPER,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0752,38330350,,38330350,S/M,COMANDO,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0753,38330405,,38330405,S/M,BP,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0754,38330458,,38330458,S/M,CUMBRE,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0755,38330473,,38330473,S/M,HERRAGRO,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0756,38330486,,38330486,S/M,HERRAGRO,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0757,38330509,,38330509,S/M,GIANT,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0758,38330524,,38330524,S/M,TRUPER,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0759,38330589,,38330589,S/M,BESTVALUE,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0760,38330599,,38330599,S/M,COMANDO,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0761,38330626,,38330626,S/M,BP,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0762,38330689,,38330689,S/M,STANLEY,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0762,38330690,,38330690,S/M,STANLEY,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0763,38330825,,38330825,S/M,TRUPER,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0764,38330839,,38330839,S/M,COMANDO,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0764,38330841,,38330841,S/M,COMANDO,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0764,38330844,,38330844,S/M,COMANDO,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0765,38330854,,38330854,S/M,COMANDO,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0765,38330859,,38330859,S/M,COMANDO,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0765,38330861,,38330861,S/M,COMANDO,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0766,38330868,,38330868,S/M,STANLEY,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640212,,40640212,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640213,,40640213,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640214,,40640214,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640215,,40640215,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640216,,40640216,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640217,,40640217,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640218,,40640218,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640219,,40640219,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640220,,40640220,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640221,,40640221,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640222,,40640222,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640223,,40640223,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640224,,40640224,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640225,,40640225,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640226,,40640226,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640227,,40640227,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640228,,40640228,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640229,,40640229,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640230,,40640230,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640231,,40640231,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640232,,40640232,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640233,,40640233,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640234,,40640234,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640235,,40640235,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640236,,40640236,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640237,,40640237,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640238,,40640238,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640239,,40640239,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640240,,40640240,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640241,,40640241,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640242,,40640242,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640243,,40640243,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640244,,40640244,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640245,,40640245,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640246,,40640246,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640247,,40640247,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640248,,40640248,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640249,,40640249,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640250,,40640250,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640251,,40640251,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640252,,40640252,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640253,,40640253,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640254,,40640254,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640255,,40640255,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640256,,40640256,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640257,,40640257,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640258,,40640258,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640259,,40640259,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640260,,40640260,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640261,,40640261,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640262,,40640262,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640263,,40640263,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640264,,40640264,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640265,,40640265,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640266,,40640266,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640267,,40640267,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640268,,40640268,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640269,,40640269,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640270,,40640270,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640271,,40640271,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640272,,40640272,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640273,,40640273,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0767,40640274,,40640274,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0768,40641604,,40641604,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0768,40641605,,40641605,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0768,40641606,,40641606,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0768,40641607,,40641607,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0768,40641608,,40641608,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0768,40641609,,40641609,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0768,40641610,,40641610,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0768,40641611,,40641611,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0768,40641612,,40641612,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0768,40641613,,40641613,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0768,40641614,,40641614,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0768,40641615,,40641615,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0768,40641616,,40641616,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0768,40641617,,40641617,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0768,40641618,,40641618,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0768,40641619,,40641619,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0768,40641620,,40641620,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0768,40641621,,40641621,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0768,40641622,,40641622,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0768,40641623,,40641623,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0768,40641624,,40641624,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0768,40641625,,40641625,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0768,40641626,,40641626,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0768,40641627,,40641627,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
EQ-0768,40641628,,40641628,S/M,,,,good,available,Inventario oficial 2026-06-09; asignación: grupo_nuevo_firma_exacta
