source_row,asset_code,name,model
1300,40640229,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1301,40640230,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1302,40640231,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1303,40640232,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1304,40640233,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1305,40640234,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1306,40640235,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1307,40640236,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1308,40640237,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1309,40640238,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1310,40640239,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1311,40640240,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1312,40640241,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1313,40640242,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1314,40640243,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1315,40640244,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1316,40640245,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1317,40640246,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1318,40640247,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1319,40640248,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1320,40640249,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1321,40640250,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1322,40640251,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1323,40640252,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1324,40640253,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1325,40640254,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1326,40640255,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1327,40640256,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1328,40640257,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1329,40640258,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1330,40640259,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1331,40640260,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1332,40640261,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1333,40640262,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1334,40640263,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1335,40640264,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1336,40640265,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1337,40640266,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1338,40640267,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1339,40640268,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1340,40640269,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1341,40640270,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1342,40640271,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1343,40640272,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1344,40640273,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1345,40640274,SILLA ESTUDIANTIL ESTRUCTURA METALICA Y ASIENTO Y ESPALDAR POLIPROPILENO.- COLOR NEGRO,S/M
1346,40641604,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1347,40641605,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1348,40641606,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1349,40641607,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1350,40641608,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1351,40641609,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1352,40641610,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1353,40641611,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1354,40641612,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1355,40641613,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1356,40641614,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1357,40641615,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1358,40641616,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1359,40641617,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1360,40641618,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1361,40641619,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1362,40641620,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1363,40641621,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1364,40641622,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1365,40641623,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1366,40641624,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1367,40641625,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1368,40641626,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1369,40641627,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1370,40641628,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1371,40641629,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1372,40641630,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1373,40641631,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1374,40641632,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1375,40641633,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1376,40641634,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1377,40641635,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1378,40641636,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1379,40641637,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1380,40641638,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1381,40641639,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1382,40641640,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1383,40641641,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1384,40641642,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1385,40641643,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1386,40641644,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1387,40641645,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1388,40641646,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1389,40641647,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1390,40641648,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1391,40641649,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1392,40641650,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1393,40641651,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1394,40641652,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1395,40641653,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1396,40641654,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1397,40641655,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1398,40641656,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1399,40641657,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1400,40641658,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1401,40641659,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1402,40641660,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1403,40641661,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1404,40641662,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1405,40641663,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1406,40641664,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1407,40641665,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1408,40641666,MESA PUPITRE ESTRUCTURA METALICA Y TABLERO MELAMINA .- DIMENSIONES: 50 CM X 80 CM X 70.5 CM .- COLOR: TABLERO BLANCO Y ESTRUCTURA GRIS,S/M
1409,40785251,GENERADOR DE FUNCIONES / MARCA: SIGLENT/ MODELO: SDG810,SDG810
1410,40785252,GENERADOR DE FUNCIONES / MARCA: SIGLENT/ MODELO: SDG810,SDG810
1411,40785253,GENERADOR DE FUNCIONES / MARCA: SIGLENT/ MODELO: SDG810,SDG810
1412,40785254,GENERADOR DE FUNCIONES / MARCA: SIGLENT/ MODELO: SDG810,SDG810
1413,40785255,INVERSOR DE POTENCIA CON CONTROLADOR DE CARGA / SERIE:PV33T6048MF0S170127/ MODELO:PV3300 / MARCA: MUST,PV3300
1414,40785256,INVERSOR DE POTENCIA CON CONTROLADOR DE CARGA / SERIE:PV33T6048MF0S170130/ MODELO:PV3300 / MARCA: MUST,PV3300
1415,40785257,OSCILOSCOPIO / SERIE: DS1ZE274M0086 / MODELO: DS SERIES / MARCA: RIGOL,DS SERIES
1416,40785258,OSCILOSCOPIO / SERIE: DS1ZA274M00276 / MODELO: DS SERIES / MARCA: RIGOL,DS SERIES
1417,40785259,OSCILOSCOPIO / SERIE: DS1ZA274M00277 / MODELO: DS SERIES / MARCA: RIGOL,DS SERIES
1418,40785260,OSCILOSCOPIO / SERIE: DS1ZA274M00272 / MODELO: DS SERIES / MARCA: RIGOL,DS SERIES
1419,40785261,FUENTE LINEAL DE TRES SALIDAS INDEPENDIENTES / SERIE: 1033741/ MODELO: TP-3003D-3 / MARCA: TEKPOWER,TP-3003D-3
1420,40785262,FUENTE LINEAL DE TRES SALIDAS INDEPENDIENTES / SERIE: 1033709/ MODELO: TP-3003D-3 / MARCA: TEKPOWER,TP-3003D-3
1421,40785263,FUENTE LINEAL DE TRES SALIDAS INDEPENDIENTES / SERIE: 1033738/ MODELO: TP-3003D-3 / MARCA: TEKPOWER,TP-3003D-3
1422,40847702,MEDIDOR DE ESPESORES/ MARCA: POSI TECTOR/ MODELO: 6000/ SERIE:TBF-1003,6000
1423,40847703,CAMARA TERMICA/ MARCA: AEMC/ MODELO 1954/ SERIE: 4XAA/IECLR6,MODEL 1954
1424,41125045,PANTALLA INTERACTIVA DE 86 PULGADAS.-MODELO:DS-D5286A4-1V0S.-MARCA:SEELINKIN.-SERIE:QM202511W029.-INCLUYE CONTROL REMOTO-2 LAPICES -CABLE HDMI-VGA-USB Y SOPORTE,DS-D5286A4-1V0S
1425,41125112,PANTALLA INTERACTIVA DE 86 PULGADAS.-MODELO:DS-D5286A4-1V0S.-MARCA:SEELINKIN.-SERIEQM202511W098.-INCLUYE CONTROL REMOTO-2 LAPICES -CABLE HDMI-VGA-USB Y SOPORTE,DS-D5286A4-1V0S
1426,41125113,PANTALLA INTERACTIVA DE 86 PULGADAS.-MODELO:DS-D5286A4-1V0S.-MARCA:SEELINKIN.-SERIE:QM202511W099.-INCLUYE CONTROL REMOTO-2 LAPICES -CABLE HDMI-VGA-USB Y SOPORTE,DS-D5286A4-1V0S
